660.637	554	-59646	1.0000000000
660.638	554	-59643	1.0000000000
660.639	554	-59640	1.0000000000
660.640	554	-59637	1.0000000000
660.641	554	-59634	1.0000000000
660.642	554	-59630	1.0000000000
660.643	554	-59627	1.0000000000
660.644	554	-59624	1.0000000000
660.645	554	-59621	1.0000000000
660.646	554	-59618	1.0000000000
660.647	554	-59615	1.0000000000
660.648	554	-59612	1.0000000000
660.649	554	-59609	1.0000000000
660.650	554	-59605	1.0000000000
660.651	554	-59602	1.0000000000
660.652	554	-59599	1.0000000000
660.653	554	-59596	1.0000000000
660.654	554	-59593	1.0000000000
660.655	554	-59590	1.0000000000
660.656	554	-59587	1.0000000000
660.657	555	-59584	1.0000000000
660.658	555	-59580	1.0000000000
660.659	555	-59577	1.0000000000
660.660	555	-59574	1.0000000000
660.661	555	-59571	1.0000000000
660.662	555	-59568	1.0000000000
660.663	555	-59565	1.0000000000
660.664	555	-59562	1.0000000000
660.665	555	-59558	1.0000000000
660.666	555	-59555	1.0000000000
660.667	555	-59552	1.0000000000
660.668	555	-59549	1.0000000000
660.669	555	-59546	1.0000000000
660.670	555	-59543	1.0000000000
660.671	555	-59540	1.0000000000
660.672	555	-59537	1.0000000000
660.673	555	-59533	1.0000000000
660.674	555	-59530	1.0000000000
660.675	555	-59527	1.0000000000
660.676	555	-59524	1.0000000000
660.677	555	-59521	1.0000000000
660.678	555	-59518	1.0000000000
660.679	555	-59515	1.0000000000
660.680	555	-59512	1.0000000000
660.681	555	-59508	1.0000000000
660.682	555	-59505	1.0000000000
660.683	555	-59502	1.0000000000
660.684	555	-59499	1.0000000000
660.685	555	-59496	1.0000000000
660.686	555	-59493	1.0000000000
660.687	555	-59490	1.0000000000
660.688	555	-59486	1.0000000000
660.689	555	-59483	1.0000000000
660.690	555	-59480	1.0000000000
660.691	555	-59477	1.0000000000
660.692	555	-59474	1.0000000000
660.693	555	-59471	1.0000000000
660.694	555	-59468	1.0000000000
660.695	555	-59465	1.0000000000
660.696	555	-59461	1.0000000000
660.697	555	-59458	1.0000000000
660.698	555	-59455	1.0000000000
660.699	555	-59452	1.0000000000
660.700	555	-59449	1.0000000000
660.701	555	-59446	1.0000000000
660.702	555	-59443	1.0000000000
660.703	555	-59440	1.0000000000
660.704	555	-59436	1.0000000000
660.705	555	-59433	1.0000000000
660.706	555	-59430	1.0000000000
660.707	555	-59427	1.0000000000
660.708	555	-59424	1.0000000000
660.709	555	-59421	1.0000000000
660.710	555	-59418	1.0000000000
660.711	555	-59414	1.0000000000
660.712	555	-59411	1.0000000000
660.713	555	-59408	1.0000000000
660.714	555	-59405	1.0000000000
660.715	555	-59402	1.0000000000
660.716	555	-59399	1.0000000000
660.717	555	-59396	1.0000000000
660.718	555	-59393	1.0000000000
660.719	556	-59389	1.0000000000
660.720	556	-59386	1.0000000000
660.721	556	-59383	1.0000000000
660.722	556	-59380	1.0000000000
660.723	556	-59377	1.0000000000
660.724	556	-59374	1.0000000000
660.725	556	-59371	1.0000000000
660.726	556	-59367	1.0000000000
660.727	556	-59364	1.0000000000
660.728	556	-59361	1.0000000000
660.729	556	-59358	1.0000000000
660.730	556	-59355	1.0000000000
660.731	556	-59352	1.0000000000
660.732	556	-59349	1.0000000000
660.733	556	-59346	1.0000000000
660.734	556	-59342	1.0000000000
660.735	556	-59339	1.0000000000
660.736	556	-59336	1.0000000000
660.737	556	-59333	1.0000000000
660.738	556	-59330	1.0000000000
660.739	556	-59327	1.0000000000
660.740	556	-59324	1.0000000000
660.741	556	-59321	1.0000000000
660.742	556	-59317	1.0000000000
660.743	556	-59314	1.0000000000
660.744	556	-59311	1.0000000000
660.745	556	-59308	1.0000000000
660.746	556	-59305	1.0000000000
660.747	556	-59302	1.0000000000
660.748	556	-59299	1.0000000000
660.749	556	-59295	1.0000000000
